15406_12_1558061343926705955,0,209,204,0,42,0,21,0,0,0,231280760
15406_12_1558061344215822587,0,210,190,0,29,0,23,0,0,0,101691414
15406_12_1558061344377704949,0,206,202,0,37,0,20,0,0,0,152251117
15406_12_1558061344529985445,0,203,204,0,36,0,17,0,0,0,180541403
15406_12_1558061344852314184,0,213,197,0,39,0,27,0,0,0,145065762
15406_12_1558061345056099698,0,214,200,0,43,0,27,0,0,0,78788456
15406_12_1558061345189360975,0,212,214,0,55,0,26,0,0,0,92902313
15406_12_1558061345344496239,0,214,191,0,34,1,27,0,0,0,69956032
15406_12_1558061345507653029,0,200,202,0,31,0,14,0,0,0,104147614
15406_12_1558061345611867328,0,199,206,0,34,0,13,0,0,0,144041217
15406_12_1558061345813454876,0,206,198,0,33,0,20,0,0,0,122447456
15406_12_1558061345970092594,0,209,197,0,35,0,23,0,0,0,58845854
15406_12_1558061346111782022,0,208,198,0,35,0,22,0,0,0,135286715
15406_12_1558061346294364164,0,203,197,0,29,0,17,0,0,0,116126955
15406_12_1558061346487968779,0,210,196,0,35,0,24,0,0,0,104919281
15406_12_1558061346695028686,0,206,198,0,33,0,20,0,0,0,102731600
15406_12_1558061346797786214,0,201,205,0,35,0,15,0,0,0,224781583
15406_12_1558061347077243334,0,212,196,0,37,0,26,0,0,0,108228290
15406_12_1558061347231974458,0,201,205,0,35,0,15,0,0,0,107438926
15406_12_1558061347404019005,0,206,194,0,29,0,20,0,0,0,152598350
15406_12_1558061347591411585,0,206,197,0,32,0,20,0,0,0,184311049
15406_12_1558061347812562539,0,204,203,0,36,0,17,0,0,0,131189557
15406_12_1558061348008234246,0,213,208,0,30,0,17,0,0,0,119759689
15406_12_1558061348180323336,0,204,200,0,33,0,18,0,0,0,141050855
15406_12_1558061348430562389,0,205,198,0,32,0,19,0,0,0,87789943
15406_12_1558061348595881225,0,209,198,0,36,0,23,0,0,0,108076312
15406_12_1558061348703983820,0,203,198,0,30,0,17,0,0,0,176338901
15406_12_1558061348880387544,0,205,201,0,35,0,18,0,0,0,111802207
15406_12_1558061349066845683,0,203,205,0,37,0,17,0,0,0,137401044
15406_12_1558061349204295863,0,204,202,0,35,0,18,0,0,0,123524833
15406_12_1558061349378581707,0,211,223,0,63,0,25,0,0,0,166949525
15406_12_1558061349545557586,0,200,205,0,34,0,14,0,0,0,206133203
15406_12_1558061349790566645,0,207,199,0,35,0,21,0,0,0,163622734
15406_12_1558061349954228072,0,203,202,0,34,0,17,0,0,0,154160580
15406_12_1558061350165031587,0,213,241,0,83,0,25,0,0,0,110324333
15406_12_1558061350327985556,0,206,197,0,32,0,19,0,0,0,103483841
15406_12_1558061350483251549,0,215,208,0,52,0,28,0,0,0,95037317
15406_12_1558061350578311191,0,205,206,0,40,0,18,0,0,0,213924637
15406_12_1558061350855184319,0,212,190,0,31,0,25,0,0,0,64833267
15406_12_1558061350949952949,0,206,199,0,34,0,20,0,0,0,117698699
15406_12_1558061351113868571,0,205,199,0,33,0,18,0,0,0,170351559
15406_12_1558061351320274934,0,200,208,0,37,0,14,0,0,0,158244585
15406_12_1558061351478543962,0,197,212,0,38,0,10,0,0,0,126382383
15406_12_1558061351623539662,0,203,198,0,30,0,17,0,0,0,123423288
15406_12_1558061351784041402,0,200,202,0,31,0,14,0,0,0,114838213
15406_12_1558061351898913885,0,206,195,0,30,0,20,0,0,0,153055438
15406_12_1558061352079610112,0,213,192,0,34,0,27,0,0,0,82479419
15406_12_1558061352240217410,0,211,193,0,33,0,25,0,0,0,106691567
15406_12_1558061352399121441,0,201,204,0,34,0,15,0,0,0,91268263
15406_12_1558061352539935672,0,214,190,0,33,0,27,0,0,0,71627025
15406_12_1558061352652120752,0,212,218,0,59,0,24,0,0,0,109739685
15406_12_1558061352797796076,0,217,205,0,51,1,27,0,0,0,128223262
15406_12_1558061353015839790,0,211,192,0,32,0,25,0,0,0,83835088
15406_12_1558061353142121735,0,201,205,0,35,0,15,0,0,0,127570337
15406_12_1558061353303889896,0,208,200,0,37,0,21,0,0,0,117514348
15406_12_1558061353457906381,0,211,192,0,32,0,25,0,0,0,104216281
15406_12_1558061353594057716,0,203,202,0,34,0,15,0,0,0,146023091
15406_12_1558061353796208149,0,203,202,0,34,0,17,0,0,0,120991825
15406_12_1558061353963731277,0,207,195,0,31,0,21,0,0,0,104043344
15406_12_1558061354067798329,0,200,202,0,31,0,14,0,0,0,148145464
15406_12_1558061354270093992,0,201,205,0,35,0,15,0,0,0,102610054
15406_12_1558061354423837613,0,206,197,0,32,0,20,0,0,0,95176290
15406_12_1558061354607797759,0,209,198,0,36,0,23,0,0,0,104663589
15406_12_1558061354826387300,0,208,193,0,30,0,22,0,0,0,78912953
15406_12_1558061355008435646,0,225,200,0,28,0,26,0,0,0,95096502
15406_12_1558061355195380157,0,210,195,0,34,0,24,0,0,0,92343365
15406_12_1558061355287758334,0,198,208,0,35,0,12,0,0,0,176742013
15406_12_1558061355494829425,0,205,200,0,34,0,18,0,0,0,90965794
15406_12_1558061355631210414,0,207,197,0,33,0,21,0,0,0,134555949
15406_12_1558061355817466652,0,206,204,0,39,0,20,0,0,0,123919356
15406_12_1558061355941409998,0,209,197,0,35,0,23,0,0,0,147435205
15406_12_1558061356128361447,0,207,192,0,28,0,21,0,0,0,119230490
15406_12_1558061356247620729,0,204,202,0,35,0,18,0,0,0,180910356
15406_12_1558061356428598886,0,205,202,0,36,0,19,0,0,0,164682559
15406_12_1558061356626952515,0,208,192,0,29,0,22,0,0,0,104882793
15406_12_1558061356788056993,0,199,207,0,35,0,13,0,0,0,162012622
15406_12_1558061357047537122,0,206,196,0,31,0,20,0,0,0,96631110
15406_12_1558061357144207992,0,194,208,0,31,0,8,0,0,0,197906262
15406_12_1558061357407845872,0,210,191,0,30,0,24,0,0,0,43183506
15406_12_1558061357532074333,0,204,199,0,32,0,18,0,0,0,105857247
15406_12_1558061357679757408,0,204,199,0,32,0,18,0,0,0,88048108
15406_12_1558061357797086151,0,199,204,0,32,0,13,0,0,0,137707161
15406_12_1558061358046838235,0,204,202,0,35,0,17,0,0,0,138011100
15406_12_1558061358243775833,0,207,197,0,33,0,21,0,0,0,80045514
15406_12_1558061358439272620,0,207,202,0,38,0,21,0,0,0,115839519
15406_12_1558061358555134968,0,203,202,0,34,0,17,0,0,0,140625922
15406_12_1558061358740890922,0,196,208,0,33,0,10,0,0,0,103525170
15406_12_1558061358844471403,0,204,201,0,34,0,18,0,0,0,226347203
15406_12_1558061359123260441,0,197,206,0,32,0,11,0,0,0,170765412
15406_12_1558061359345357655,0,207,201,0,37,0,21,0,0,0,73517922
15406_12_1558061359418898307,0,209,201,0,39,0,23,0,0,0,208719365
15406_12_1558061359662105965,0,213,197,0,39,0,25,0,0,0,72245802
15406_12_1558061359734379714,0,209,236,0,74,0,22,0,0,0,119048669
15406_12_1558061359892432090,0,210,226,0,65,0,22,0,0,0,133674679
15406_12_1558061360128570327,0,210,196,0,35,0,23,0,0,0,126805907
15406_12_1558061360302524197,0,206,200,0,35,0,19,0,0,0,134447877
15406_12_1558061360488515520,0,198,211,0,38,0,12,0,0,0,139931866
15406_12_1558061360665996960,0,198,207,0,34,0,12,0,0,0,174730321
15406_12_1558061360894570338,0,199,206,0,34,0,13,0,0,0,111546107
15406_12_1558061361006140258,0,476,473,0,38,0,19,0,0,0,85711804
15406_12_1558061361127747595,0,203,200,0,32,0,17,0,0,0,84592297
15406_12_1558061361254208400,0,200,202,0,31,0,14,0,0,0,143704443
15406_12_1558061361454400813,0,211,190,0,30,0,25,0,0,0,90840444
15406_12_1558061361619761043,0,209,192,0,30,0,23,0,0,0,74167437
15406_12_1558061361743885440,0,207,195,0,31,0,21,0,0,0,111346012
15406_12_1558061361899949881,0,206,195,0,30,0,20,0,0,0,159027923
15406_12_1558061362059002208,0,208,204,0,41,0,21,0,0,0,209086466
15406_12_1558061362327674961,0,204,200,0,33,0,18,0,0,0,118087617
15406_12_1558061362487969538,0,202,199,0,30,0,16,0,0,0,102510746
15406_12_1558061362693869935,0,210,193,0,32,0,24,0,0,0,103546081
15406_12_1558061362869165496,0,212,230,0,71,0,24,0,0,0,127455959
15406_12_1558061363060426393,0,214,189,0,32,0,28,0,0,0,94611612
15406_12_1558061363198952107,0,201,209,0,39,0,14,0,0,0,143233389
15406_12_1558061363395939965,0,208,195,0,32,0,22,0,0,0,95735299
15406_12_1558061363491700734,0,204,201,0,34,0,18,0,0,0,105658419
15406_12_1558061363644340357,0,207,198,0,34,0,21,0,0,0,140261133
15406_12_1558061363843955256,0,208,200,0,37,0,22,0,0,0,111187453
15406_12_1558061364035987504,0,202,202,0,33,0,16,0,0,0,103850564
15406_12_1558061364227429574,0,199,207,0,35,0,13,0,0,0,88971720
15406_12_1558061364356067143,0,197,205,0,31,0,11,0,0,0,158396550
15406_12_1558061364559461698,0,209,193,0,31,0,23,0,0,0,98090522
15406_12_1558061364716862533,0,206,203,0,38,0,20,0,0,0,127806052
15406_12_1558061364893400897,0,211,206,0,46,0,21,0,0,0,98933964
15406_12_1558061365036065357,0,216,213,0,58,0,28,0,0,0,144135295
15406_12_1558061365180272385,0,207,236,0,72,0,19,0,0,0,156115762
15406_12_1558061365336448502,0,205,199,0,33,0,19,0,0,0,167161627
15406_12_1558061365559045529,0,206,200,0,35,0,20,0,0,0,101710377
15406_12_1558061365705199413,0,207,196,0,32,0,21,0,0,0,90319267
15406_12_1558061365876221022,0,207,196,0,32,0,20,0,0,0,130371079
15406_12_1558061366119926506,0,208,196,0,33,0,22,0,0,0,95878999
15406_12_1558061366284006759,0,204,198,0,31,0,18,0,0,0,110382144
15406_12_1558061366490317137,0,204,199,0,32,0,18,0,0,0,114600358
15406_12_1558061366662639245,0,200,204,0,33,0,14,0,0,0,135552555
15406_12_1558061366848117959,0,206,199,0,34,0,19,0,0,0,141743947
15406_12_1558061367050299462,0,208,201,0,38,0,22,0,0,0,121328838
15406_12_1558061367254394141,0,206,195,0,30,0,20,0,0,0,97237028
15406_12_1558061367384216166,0,199,202,0,30,0,13,0,0,0,154667437
15406_12_1558061367635434271,0,196,216,0,41,0,10,0,0,0,121614134
15406_12_1558061367805509091,0,202,198,0,29,0,16,0,0,0,95413488
15406_12_1558061367900959504,0,201,214,0,44,0,15,0,0,0,108394818
15406_12_1558061368100000462,0,213,187,0,29,0,27,0,0,0,75769898
15406_12_1558061368217492145,0,212,236,0,77,0,25,0,0,0,188969393
15406_12_1558061368440757285,0,206,202,0,37,0,19,0,0,0,167597940
15406_12_1558061368751017082,0,205,203,0,37,0,19,0,0,0,134029221
15406_12_1558061368940839826,0,196,214,0,39,0,10,0,0,0,163194852
15406_12_1558061369104068662,0,207,205,0,41,0,20,0,0,0,125992208
15406_12_1558061369279228120,0,202,202,0,33,0,16,0,0,0,160850476
15406_12_1558061369440099206,0,205,200,0,34,0,18,0,0,0,165753087
15406_12_1558061369605876931,0,206,197,0,32,0,19,0,0,0,133915247
15406_12_1558061369762416186,0,204,195,0,28,0,18,0,0,0,73557065
15406_12_1558061369867970337,0,208,193,0,30,0,22,0,0,0,114176846
15406_12_1558061370042190520,0,204,206,0,39,0,18,0,0,0,73149324
15406_12_1558061370147566312,0,208,194,0,31,0,22,0,0,0,93299092
15406_12_1558061370307906010,0,204,202,0,35,0,17,0,0,0,156982673
15406_12_1558061370464918326,0,206,201,0,36,0,20,0,0,0,71998471
15406_12_1558061370614788303,0,208,194,0,31,0,22,0,0,0,53637939
15406_12_1558061370734779062,0,212,199,0,40,0,26,0,0,0,45611487
15406_12_1558061370809372222,0,211,193,0,33,0,25,0,0,0,57391204
15406_12_1558061370896120146,0,215,224,0,68,0,28,0,0,0,60839584
15406_12_1558061370972002001,0,214,223,0,66,0,25,0,0,0,88257978
15406_12_1558061371112057089,0,211,220,0,60,0,23,0,0,0,119078591
15406_12_1558061371261049832,0,210,225,0,64,0,24,0,0,0,173246588
15406_12_1558061371480052116,0,196,208,0,33,0,10,0,0,0,116269044
15406_12_1558061371636941997,0,201,203,0,33,0,15,0,0,0,103037115
15406_12_1558061371776300321,0,201,207,0,37,0,15,0,0,0,108209242
15406_12_1558061371971919308,0,211,195,0,35,0,22,0,0,0,83479911
15406_12_1558061372101649668,0,209,197,0,35,0,23,0,0,0,137032008
15406_12_1558061372301796292,0,210,194,0,33,0,24,0,0,0,73639069
15406_12_1558061372375459883,0,194,209,0,32,0,7,0,0,0,227200930
15406_12_1558061372634530514,0,205,199,0,33,0,18,0,0,0,101732927
15406_12_1558061372736286870,0,202,206,0,37,0,16,0,0,0,97815721
15406_12_1558061372881318223,0,205,216,0,50,0,19,0,0,0,140142570
15406_12_1558061373096857084,0,213,191,0,33,0,27,0,0,0,157907181
15406_12_1558061373299762154,0,207,204,0,40,0,21,0,0,0,190481752
15406_12_1558061373527706659,0,206,203,0,38,0,19,0,0,0,171949725
15406_12_1558061373774284807,0,200,206,0,35,0,14,0,0,0,87810823
15406_12_1558061373862130212,0,210,221,0,60,0,23,0,0,0,139207822
15406_12_1558061374059772403,0,209,192,0,30,0,23,0,0,0,128907454
15406_12_1558061374220027417,0,207,195,0,31,0,21,0,0,0,177717164
15406_12_1558061374397768151,0,204,198,0,31,0,18,0,0,0,146193688
15406_12_1558061374652962679,0,215,188,0,32,0,28,0,0,0,95806507
15406_12_1558061374789497134,0,210,194,0,33,0,24,0,0,0,83044600
15406_12_1558061374902600577,0,215,224,0,68,0,27,0,0,0,95983763
15406_12_1558061375047807343,0,208,196,0,33,0,22,0,0,0,116360463
15406_12_1558061375164194524,0,199,204,0,32,0,13,0,0,0,108556522
15406_12_1558061375307511809,0,201,201,0,31,0,15,0,0,0,90135453
15406_12_1558061375471024796,0,211,192,0,32,0,25,0,0,0,91934014
15406_12_1558061375640338536,0,203,198,0,30,0,17,0,0,0,148934444
15406_12_1558061375789298618,0,211,196,0,36,0,23,0,0,0,186021758
15406_12_1558061376029560279,0,211,198,0,38,0,25,0,0,0,144152967
15406_12_1558061376173738476,0,210,195,0,34,0,24,0,0,0,175921173
15406_12_1558061376483878797,0,201,206,0,36,0,14,0,0,0,125242731
15406_12_1558061376660742636,0,198,206,0,33,0,12,0,0,0,173012996
15406_12_1558061376902001804,0,214,219,0,62,0,28,0,0,0,137485019
15406_12_1558061377149753840,0,213,205,0,47,0,26,0,0,0,139441327
15406_12_1558061377331820151,0,205,203,0,37,0,19,0,0,0,74355464
15406_12_1558061377443469468,0,205,199,0,33,0,19,0,0,0,194824529
15406_12_1558061377711902319,0,208,199,0,36,0,22,0,0,0,110219339
15406_12_1558061377867869976,0,203,203,0,35,0,16,0,0,0,119886389
15406_12_1558061378040027443,0,207,199,0,35,0,21,0,0,0,120491219
15406_12_1558061378191861279,0,209,195,0,33,0,23,0,0,0,121107057
15406_12_1558061378312995508,0,197,207,0,33,0,10,0,0,0,183238450
15406_12_1558061378658558224,0,199,205,0,33,0,13,0,0,0,93983978
15406_12_1558061378811780501,0,200,205,0,34,0,14,0,0,0,99010847
15406_12_1558061378910814058,0,199,202,0,30,0,13,0,0,0,156891154
15406_12_1558061379128027594,0,215,191,0,35,0,28,0,0,0,103962971
15406_12_1558061379271774547,0,211,192,0,32,0,25,0,0,0,77836275
15406_12_1558061379349643524,0,207,196,0,32,0,19,0,0,0,114332338
15406_12_1558061379670406417,0,204,200,0,33,0,16,0,0,0,99511827
15406_12_1558061379889778250,0,209,198,0,36,0,23,0,0,0,58823869
15406_12_1558061380003710092,0,205,199,0,33,0,19,0,0,0,121208987
15406_12_1558061380208440704,0,210,195,0,34,0,24,0,0,0,72106788
15406_12_1558061380335764828,0,203,201,0,33,0,16,0,0,0,137454978
15406_12_1558061380508281211,0,210,192,0,31,0,24,0,0,0,89613482
15406_12_1558061380716032990,0,207,196,0,32,0,21,0,0,0,64006947
15406_12_1558061380780138539,0,202,202,0,33,0,16,0,0,0,166965791
15406_12_1558061380984210616,0,197,207,0,33,0,11,0,0,0,114852779
15406_12_1558061381155314319,0,212,224,0,65,0,22,0,0,0,118393350
15406_12_1558061381336020076,0,207,199,0,35,0,21,0,0,0,137300723
15406_12_1558061381515663994,0,204,235,0,68,0,18,0,0,0,110017961
15406_12_1558061381672683804,0,212,198,0,39,0,23,0,0,0,78705568
15406_12_1558061381880564827,0,214,195,0,38,0,28,0,0,0,103819371
15406_12_1558061382040016090,0,211,305,0,145,0,20,0,0,0,140910416
15406_12_1558061382216667854,0,192,209,0,30,0,6,0,0,0,128531912
15406_12_1558061382407482148,0,206,200,0,35,0,20,0,0,0,141541085
15406_12_1558061382549045673,0,203,205,0,37,0,16,0,0,0,203419306
15406_12_1558061382791174411,0,208,197,0,34,0,22,0,0,0,87066768
15406_12_1558061382921689615,0,208,195,0,32,0,21,0,0,0,134469138
15406_12_1558061383099090336,0,204,227,0,60,0,17,0,0,0,129136259
15406_12_1558061383228254218,0,218,232,0,79,0,27,0,0,0,136662680
15406_12_1558061383420034612,0,204,201,0,34,0,17,0,0,0,214206388
15406_12_1558061383680092531,0,206,205,0,40,0,19,0,0,0,139927839
15406_12_1558061383868593162,0,215,254,0,98,0,28,0,0,0,201510754
15406_12_1558061384104840726,0,204,202,0,35,0,18,0,0,0,150767779
15406_12_1558061384296917271,0,201,199,0,29,0,15,0,0,0,125605887
15406_12_1558061384460706968,0,204,198,0,31,0,18,0,0,0,105057467
15406_12_1558061384603741199,0,203,200,0,32,0,16,0,0,0,113239583
15406_12_1558061384783944454,0,206,197,0,32,0,20,0,0,0,100810105
15406_12_1558061384947383684,0,207,194,0,30,0,21,0,0,0,149942600
15406_12_1558061385213763570,0,212,193,0,34,0,26,0,0,0,60988392
15406_12_1558061385320403620,0,207,196,0,32,0,20,0,0,0,115271514
15406_12_1558061385517499611,0,212,196,0,37,0,26,0,0,0,101843150
15406_12_1558061385685571472,0,211,193,0,33,0,24,0,0,0,148328136
15406_12_1558061386043986932,0,215,221,0,65,0,28,0,0,0,117305074
15406_12_1558061386208410886,0,199,206,0,34,0,13,0,0,0,174227164
15406_12_1558061386441089221,0,211,190,0,30,0,25,0,0,0,104585514
15406_12_1558061386604550708,0,209,195,0,33,0,23,0,0,0,109059040
15406_12_1558061386776233394,0,210,192,0,31,0,24,0,0,0,109426841
15406_12_1558061386885692544,0,201,203,0,33,0,14,0,0,0,116324511
15406_12_1558061387043251591,0,203,199,0,31,0,17,0,0,0,108679022
15406_12_1558061387201395287,0,208,194,0,31,0,22,0,0,0,123153432
15406_12_1558061387359828373,0,206,198,0,33,0,20,0,0,0,122422700
15406_12_1558061387482273513,0,206,194,0,29,0,20,0,0,0,141452754
15406_12_1558061387663919262,0,214,189,0,32,0,28,0,0,0,63341155
15406_12_1558061387771795102,0,204,200,0,33,0,17,0,0,0,106941780
15406_12_1558061387913421177,0,207,201,0,37,0,20,0,0,0,54208233
15406_12_1558061388002119845,0,394,390,0,35,0,18,0,0,0,73193267
15406_12_1558061388104796585,0,201,202,0,32,0,14,0,0,0,203316095
15406_12_1558061388339780727,0,204,200,0,33,0,18,0,0,0,111996690
15406_12_1558061388498082859,0,208,196,0,33,0,22,0,0,0,126557215
15406_12_1558061388675626981,0,203,200,0,32,0,17,0,0,0,117878578
15406_12_1558061388841043534,0,210,194,0,33,0,24,0,0,0,108934819
15406_12_1558061389019774185,0,197,207,0,33,0,11,0,0,0,81532459
15406_12_1558061389147311898,0,208,199,0,36,0,22,0,0,0,68289679
15406_12_1558061389261042746,0,205,197,0,31,0,19,0,0,0,73730235
15406_12_1558061389334818235,0,200,204,0,33,0,14,0,0,0,133675548
15406_12_1558061389512540524,0,206,224,0,59,0,20,0,0,0,93783284
15406_12_1558061389606356315,0,205,224,0,58,0,19,0,0,0,116823102
15406_12_1558061389758579801,0,211,212,0,52,0,25,0,0,0,113741178
15406_12_1558061389920211802,0,202,214,0,45,0,16,0,0,0,136390180
15406_12_1558061390106849241,0,201,200,0,30,0,15,0,0,0,115179610
15406_12_1558061390299265457,0,205,198,0,32,0,19,0,0,0,118661997
15406_12_1558061390510580122,0,208,198,0,35,0,21,0,0,0,101994608
15406_12_1558061390669845092,0,203,200,0,32,0,17,0,0,0,109405697
15406_12_1558061390830810803,0,206,194,0,29,0,20,0,0,0,132325816
15406_12_1558061391025444545,0,204,199,0,32,0,18,0,0,0,98872998
15406_12_1558061391176020810,0,211,190,0,30,0,25,0,0,0,149720890
15406_12_1558061391375601351,0,208,229,0,66,0,21,0,0,0,186668377
15406_12_1558061391625022484,0,207,199,0,35,0,21,0,0,0,79205899
15406_12_1558061391744481455,0,200,208,0,37,0,14,0,0,0,127424925
15406_12_1558061391871929833,0,198,205,0,32,0,12,0,0,0,122287794
15406_12_1558061392023365326,0,205,199,0,33,0,19,0,0,0,78378178
15406_12_1558061392101764520,0,203,209,0,41,0,17,0,0,0,98912844
15406_12_1558061392200699651,0,208,199,0,36,0,22,0,0,0,167820381
15406_12_1558061392504005324,0,209,197,0,35,0,23,0,0,0,103535883
15406_12_1558061392640132567,0,203,199,0,31,0,17,0,0,0,135682300
15406_12_1558061392833111847,0,208,226,0,63,0,22,0,0,0,190793200
15406_12_1558061393023937137,0,211,212,0,52,0,23,0,0,0,133691042
15406_12_1558061393211774695,0,211,219,0,59,0,23,0,0,0,143376950
15406_12_1558061393419320174,0,213,228,0,70,0,27,0,0,0,200870552
15406_12_1558061393666702652,0,211,217,0,57,0,24,0,0,0,163780990
15406_12_1558061393895046350,0,204,225,0,58,0,18,0,0,0,171087920
15406_12_1558061394108113233,0,211,218,0,58,0,24,0,0,0,158112768
15406_12_1558061394266248493,0,210,218,0,57,0,23,0,0,0,187704104
15406_12_1558061394508051334,0,215,224,0,68,0,26,0,0,0,176397815
15406_12_1558061394739960492,0,202,219,0,50,0,16,0,0,0,207165780
15406_12_1558061395019956878,0,212,222,0,63,0,26,0,0,0,136134591
15406_12_1558061395191887764,0,210,199,0,38,0,24,0,0,0,72713741
15406_12_1558061395264625147,0,201,204,0,34,0,15,0,0,0,207351913
15406_12_1558061395516070147,0,203,201,0,33,0,17,0,0,0,132553616
15406_12_1558061395713868055,0,208,194,0,31,0,21,0,0,0,110017726
15406_12_1558061395911009399,0,205,197,0,31,0,19,0,0,0,109257059
15406_12_1558061396067547811,0,211,230,0,70,0,23,0,0,0,175462615
15406_12_1558061396343953224,0,213,200,0,42,0,26,0,0,0,133799540
15406_12_1558061396477775172,0,205,219,0,53,0,19,0,0,0,205703194
15406_12_1558061396747213264,0,212,217,0,58,0,24,0,0,0,131989208
15406_12_1558061396920063315,0,207,232,0,68,0,21,0,0,0,180021656
15406_12_1558061397159885713,0,205,203,0,37,0,19,0,0,0,99185220
15406_12_1558061397288689487,0,212,190,0,31,0,26,0,0,0,62762847
15406_12_1558061397391433641,0,202,225,0,56,0,15,0,0,0,280763166
15406_12_1558061397743441281,0,206,207,0,42,0,20,0,0,0,144469476
15406_12_1558061397916644572,0,198,206,0,33,0,12,0,0,0,93793154
15406_12_1558061398058161417,0,195,210,0,34,0,9,0,0,0,109317937
15406_12_1558061398237178357,0,209,211,0,49,0,23,0,0,0,183782821
15406_12_1558061398420985754,0,202,207,0,38,0,16,0,0,0,117455774
15406_12_1558061398538530745,0,199,208,0,36,0,13,0,0,0,101746732
15406_12_1558061398640302576,0,209,199,0,37,0,22,0,0,0,146661893
15406_12_1558061398807898116,0,203,215,0,47,0,17,0,0,0,198079834
15406_12_1558061399070710792,0,205,196,0,30,0,19,0,0,0,123909221
15406_12_1558061399311810525,0,211,216,0,56,0,25,0,0,0,115391048
15406_12_1558061399478274383,0,207,215,0,51,0,20,0,0,0,189845810
15406_12_1558061399699286620,0,205,211,0,45,0,19,0,0,0,159791950
15406_12_1558061399898418759,0,208,219,0,56,0,20,0,0,0,260940261
15406_12_1558061400159390336,0,207,201,0,37,0,21,0,0,0,146496130
15406_12_1558061400343851946,0,202,233,0,64,0,16,0,0,0,260264553
15406_12_1558061400647778039,0,209,196,0,34,0,22,0,0,0,79194566
15406_12_1558061400760132196,0,207,195,0,31,0,21,0,0,0,117694357
15406_12_1558061400922284737,0,202,204,0,35,0,16,0,0,0,160190632
15406_12_1558061401123886021,0,210,198,0,37,0,24,0,0,0,47414036
15406_12_1558061401254795872,0,214,189,0,32,0,28,0,0,0,97684958
15406_12_1558061401391218145,0,203,203,0,35,0,17,0,0,0,134279585
15406_12_1558061401550313440,0,201,203,0,33,0,15,0,0,0,94338446
15406_12_1558061401644680739,0,196,208,0,33,0,10,0,0,0,209632290
15406_12_1558061401893075255,0,209,199,0,37,0,22,0,0,0,149853156
15406_12_1558061402042955890,0,201,210,0,40,0,15,0,0,0,126719871
15406_12_1558061402208127179,0,206,195,0,30,0,20,0,0,0,138054508
15406_12_1558061402388431207,0,202,203,0,34,0,16,0,0,0,138755928
15406_12_1558061402614286750,0,209,194,0,32,0,23,0,0,0,134138128
15406_12_1558061402812508012,0,214,229,0,72,0,26,0,0,0,103304560
15406_12_1558061402956454033,0,211,244,0,84,0,24,0,0,0,163231464
15406_12_1558061403119743962,0,204,202,0,35,0,18,0,0,0,212508607
15406_12_1558061403395906060,0,206,196,0,31,0,20,0,0,0,136580577
15406_12_1558061403604247444,0,199,204,0,32,0,12,0,0,0,150195590
15406_12_1558061403789967081,0,208,196,0,33,0,22,0,0,0,149856709
15406_12_1558061403939864710,0,210,216,0,55,0,22,0,0,0,149439703
15406_12_1558061404089382648,0,209,230,0,68,0,22,0,0,0,277404829
15406_12_1558061404423946184,0,212,229,0,70,0,23,0,0,0,114294662
15406_12_1558061404587222610,0,208,196,0,33,0,22,0,0,0,135446443
15406_12_1558061404783053563,0,204,217,0,50,0,18,0,0,0,152210442
15406_12_1558061405060769669,0,203,202,0,34,0,16,0,0,0,145880186
15406_12_1558061405206674396,0,195,212,0,36,0,9,0,0,0,139353076
15406_12_1558061405391734861,0,196,212,0,37,0,10,0,0,0,150719481
15406_12_1558061405591849694,0,203,200,0,32,0,17,0,0,0,152412669
15406_12_1558061405802320969,0,204,195,0,28,0,18,0,0,0,111463069
15406_12_1558061405979926834,0,208,214,0,51,1,21,0,0,0,97027891
15406_12_1558061406127812202,0,204,211,0,44,0,18,0,0,0,97650162
15406_12_1558061406225489169,0,197,215,0,41,0,11,0,0,0,167338723
15406_12_1558061406392853536,0,205,198,0,32,0,19,0,0,0,110561314
15406_12_1558061406559854865,0,210,212,0,51,0,24,0,0,0,158692231
15406_12_1558061406767389237,0,211,224,0,64,0,22,0,0,0,155004447
15406_12_1558061406971706756,0,212,222,0,63,0,25,0,0,0,209685228
15406_12_1558061407299835591,0,211,221,0,61,0,25,0,0,0,133821449
15406_12_1558061407433701093,0,205,232,0,66,0,18,0,0,0,189685189
15406_12_1558061407725777622,0,213,241,0,83,0,22,0,0,0,107206022
15406_12_1558061407870448651,0,203,217,0,49,0,17,0,0,0,132887964
15406_12_1558061408051437849,0,214,224,0,67,0,26,0,0,0,175573534
15406_12_1558061408261115477,0,202,207,0,38,0,15,0,0,0,137887138
15406_12_1558061408480248244,0,208,194,0,31,0,22,0,0,0,115818686
15406_12_1558061408648202222,0,209,195,0,33,0,23,0,0,0,100487509
15406_12_1558061408748725012,0,206,200,0,35,0,19,0,0,0,159172473
15406_12_1558061409014559605,0,230,217,0,34,0,22,0,0,0,68289410
15406_12_1558061409122916477,0,204,202,0,35,0,18,0,0,0,118098991
15406_12_1558061409291813314,0,208,222,0,59,0,21,0,0,0,142680242
15406_12_1558061409482650831,0,207,197,0,33,0,21,0,0,0,131386783
15406_12_1558061409650832852,0,212,189,0,30,0,26,0,0,0,140969800
15406_12_1558061409833774406,0,202,205,0,36,0,16,0,0,0,159213960
15406_12_1558061410016692359,0,208,195,0,32,0,22,0,0,0,62079962
15406_12_1558061410179568450,0,204,214,0,47,0,17,0,0,0,136186930
